status,time
200,0.7912853000016185
200,0.7906364000009489
200,0.8547230999975
200,0.8533343000017339
200,0.8562824000036926
200,0.892818400003307
200,0.9030490000004647
200,0.9105234000016935
200,0.9113150000048336
200,0.9027134999996633
